Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,PG,TSLA,V,WMT
2021-01-21,133.3655548095703,165.34950256347656,93.56219482421875,141.20602416992188,119.27046966552734,216.2716827392578,117.11488342285156,281.663330078125,198.2263946533203,45.20325469970703
2021-01-22,135.50924682617188,164.6114959716797,93.97980499267578,142.79505920410156,118.35049438476562,217.21377563476562,116.2120132446289,282.21331787109375,195.21153259277344,45.665138244628906
2021-01-25,139.2606658935547,164.6999969482422,94.06521606445312,144.9166717529297,116.87319946289062,220.65538024902344,118.21444702148438,293.6000061035156,194.2065887451172,45.62455749511719
2021-01-26,139.4945068359375,166.30650329589844,94.7440414428711,148.84564208984375,116.39551544189453,223.34710693359375,118.9742660522461,294.36334228515625,195.20187377929688,46.03336715698242
2021-01-27,138.4226837158203,161.62899780273438,90.32402801513672,146.5755615234375,113.10480499267578,223.8950653076172,114.76384735107422,288.0533447265625,188.39910888671875,44.88807678222656
2021-01-28,133.57992553710938,161.88099670410156,92.02529907226562,147.69314575195312,115.09516906738281,229.6919403076172,116.53384399414062,278.4766540527344,191.53958129882812,44.8599853515625
2021-01-29,128.58128356933594,160.30999755859375,90.74213409423828,142.4283447265625,113.82134246826172,222.99142456054688,114.61186981201172,264.510009765625,186.73709106445312,43.842647552490234
2021-02-01,130.7054443359375,167.1439971923828,94.00513458251953,142.06166076660156,114.66171264648438,230.38406372070312,115.29126739501953,279.9366760253906,191.67486572265625,43.46190643310547
2021-02-02,131.53370666503906,169.0,95.29871368408203,140.7869415283203,118.1912612915039,230.24949645996094,115.13034057617188,290.92999267578125,195.7816619873047,43.930023193359375
2021-02-03,130.51058959960938,165.62649536132812,102.23885345458984,140.13211059570312,119.54468536376953,233.60458374023438,115.27339935302734,284.89666748046875,194.57379150390625,44.064208984375
2021-02-04,133.8722381591797,166.5500030517578,101.97815704345703,141.4330596923828,122.2957992553711,232.65281677246094,115.34489440917969,283.3299865722656,202.19786071777344,44.4792594909668
2021-02-05,133.45753479003906,167.6074981689453,103.72608947753906,143.5808563232422,122.05696868896484,232.83551025390625,115.82762145996094,284.07666015625,201.7340545654297,45.050350189208984
2021-02-08,133.6038818359375,166.14700317382812,103.5120620727539,143.9912109375,123.96771240234375,233.09503173828125,115.47005462646484,287.8066711425781,199.9174041748047,45.259437561035156
2021-02-09,132.72561645507812,165.25,103.0586929321289,145.16990661621094,123.4723129272461,234.3448028564453,115.02305603027344,283.1533203125,199.55990600585938,45.509090423583984
2021-02-10,132.12057495117188,164.32899475097656,103.6093978881836,145.64137268066406,123.5430908203125,233.43153381347656,114.62080383300781,268.2733459472656,199.48255920410156,44.97856903076172
2021-02-11,131.86688232421875,163.10650634765625,103.72211456298828,144.98654174804688,123.19810485839844,235.03700256347656,114.7191390991211,270.5533447265625,203.87637329101562,44.94424819946289
2021-02-12,132.10108947753906,163.885498046875,104.03397369384766,145.4405517578125,124.94960021972656,235.51763916015625,114.0844497680664,272.0400085449219,203.1988983154297,45.084678649902344
2021-02-16,129.9737091064453,163.44749450683594,104.8121109008789,144.12220764160156,127.95722961425781,234.2775115966797,114.35263061523438,265.40667724609375,201.2052459716797,45.45603942871094
2021-02-17,127.68047332763672,165.4320068359375,105.20539093017578,144.63731384277344,128.35528564453125,235.29888916015625,114.83536529541016,266.04998779296875,200.8278350830078,45.93662643432617
2021-02-18,126.5777816772461,166.4114990234375,104.56925964355469,144.7071533203125,128.78875732421875,234.90380859375,115.79187774658203,262.4599914550781,202.6085662841797,42.95949172973633
2021-02-19,126.7339096069336,162.4949951171875,103.72509002685547,142.2974090576172,130.93829345703125,232.18658447265625,113.63748931884766,260.4333190917969,198.13731384277344,43.171688079833984
2021-02-22,122.95735168457031,159.03700256347656,102.00942993164062,142.2095184326172,132.16795349121094,225.96205139160156,113.15474700927734,238.1666717529297,201.61172485351562,42.96885299682617
2021-02-23,122.82073211669922,159.72500610351562,102.30040740966797,140.95327758789062,133.2294158935547,224.76727294921875,113.99504852294922,232.94667053222656,205.27967834472656,42.27604675292969
2021-02-24,122.32305908203125,157.97650146484375,103.476806640625,142.8420867919922,135.57362365722656,226.0006103515625,114.12020111083984,247.33999633789062,212.3639373779297,41.570770263671875
2021-02-25,118.06834411621094,152.85800170898438,100.10704803466797,142.99147033691406,133.733642578125,220.64324951171875,113.15474700927734,227.4066619873047,206.8668670654297,41.17757034301758
2021-02-26,118.33181762695312,154.64649963378906,100.40300750732422,139.2137451171875,130.1864013671875,223.90969848632812,110.4282455444336,225.1666717529297,205.55062866210938,40.5440673828125
2021-03-01,124.70413970947266,157.3070068359375,102.774169921875,139.96923828125,133.1321563720703,228.30348205566406,111.1076431274414,239.47666931152344,209.6541290283203,40.9965705871582
2021-03-02,122.09860229492188,154.72650146484375,102.51693725585938,139.70571899414062,132.6986846923828,225.34539794921875,110.75898742675781,228.81333923339844,208.82183837890625,40.60335922241211
2021-03-03,119.11249542236328,150.25,99.88160705566406,137.24578857421875,135.26402282714844,219.265380859375,110.09746551513672,217.73333740234375,207.93142700195312,39.81694030761719
2021-03-04,117.22911071777344,148.8784942626953,100.9999008178711,134.4783935546875,133.18524169921875,218.4656219482422,109.19461059570312,207.14666748046875,204.68934631347656,39.7982177734375
2021-03-05,118.48795318603516,150.0229949951172,104.13526153564453,137.14039611816406,133.4948272705078,223.1581573486328,112.61839294433594,199.31666564941406,208.47340393066406,40.294410705566406
2021-03-08,113.5501480102539,147.59750366210938,99.68744659423828,138.282470703125,135.26402282714844,219.10159301757812,113.80731964111328,187.6666717529297,213.1769256591797,39.907440185546875
2021-03-09,118.1659164428711,153.1425018310547,101.31918334960938,138.5460205078125,134.30868530273438,225.2586669921875,112.79718017578125,224.52667236328125,213.26402282714844,40.222633361816406
2021-03-10,117.08275604248047,152.8820037841797,101.11212158203125,139.8199005126953,137.2278594970703,223.94822692871094,113.83413696289062,222.68666076660156,215.9835205078125,41.249351501464844
2021-03-11,119.01492309570312,155.67950439453125,104.30757904052734,139.81112670898438,136.5112762451172,228.48660278320312,113.44975280761719,233.1999969482422,218.8675537109375,41.23373794555664
2021-03-12,118.10737609863281,154.47450256347656,101.79788970947266,140.2152557373047,138.13011169433594,227.15687561035156,114.5492935180664,231.2433319091797,217.13522338867188,41.85475158691406
2021-03-15,120.99588775634766,154.08399963378906,102.01837158203125,140.93563842773438,137.4401397705078,226.2511444091797,114.92474365234375,235.97999572753906,216.08030700683594,41.639427185058594
2021-03-16,122.5377426147461,154.59300231933594,103.48078918457031,141.77029418945312,135.79478454589844,229.04542541503906,115.26445007324219,225.6266632080078,217.46424865722656,41.62694549560547
2021-03-17,121.74729919433594,156.7864990234375,103.3978500366211,141.24314880371094,137.19244384765625,228.39979553222656,114.7995834350586,233.93666076660156,215.83837890625,41.28054428100586
2021-03-18,117.61943054199219,151.39950561523438,100.37471008300781,140.97959899902344,139.45704650878906,222.31019592285156,115.04989624023438,217.72000122070312,213.5543670654297,40.741546630859375
2021-03-19,117.09249114990234,153.7480010986328,100.65377807617188,140.60179138183594,137.2366943359375,221.9536895751953,114.43306732177734,218.2899932861328,200.2374725341797,41.2836799621582
2021-03-22,120.41036987304688,155.5435028076172,100.8390121459961,141.0059356689453,133.54791259765625,227.38809204101562,116.3729248046875,223.3333282470703,201.30203247070312,41.481101989746094
2021-03-23,119.58089447021484,156.875,101.36736297607422,140.87416076660156,132.21217346191406,228.920166015625,118.53626251220703,220.72000122070312,201.44720458984375,41.97310256958008
2021-03-24,117.19004821777344,154.35350036621094,100.93037414550781,142.24472045898438,133.23826599121094,226.87742614746094,118.50048828125,210.08999633789062,201.3697967529297,41.7130012512207
2021-03-25,117.67799377441406,152.31300354003906,100.9269027709961,142.2974090576172,134.94557189941406,223.87115478515625,119.32292175292969,213.4633331298828,201.2729949951172,41.99504089355469
2021-03-26,118.28301239013672,152.60150146484375,100.54304504394531,144.8979034423828,137.19244384765625,227.8602752685547,121.083984375,206.23666381835938,206.65396118164062,42.34602355957031
2021-03-29,118.45867919921875,153.7864990234375,101.58882141113281,145.8730926513672,135.06057739257812,226.6654510498047,122.9791259765625,203.76333618164062,207.60240173339844,42.82861328125
2021-03-30,117.00464630126953,152.76449584960938,101.62259674072266,144.96817016601562,136.65286254882812,223.39903259277344,121.083984375,211.8733367919922,205.0764617919922,42.537174224853516
2021-03-31,119.2003402709961,154.70399475097656,102.41959381103516,144.3883514404297,134.66249084472656,227.17616271972656,121.06608581542969,222.64332580566406,204.91188049316406,42.565372467041016
2021-04-01,120.02980041503906,158.0500030517578,105.75956726074219,143.05294799804688,135.97169494628906,233.51626586914062,120.03807830810547,220.5833282470703,209.87673950195312,42.499576568603516
2021-04-05,122.85977935791016,161.3365020751953,110.18801879882812,143.58004760742188,136.69244384765625,239.99136352539062,121.97791290283203,230.35000610351562,211.9865264892578,43.69352340698242
2021-04-06,123.16228485107422,161.1909942626953,109.70633697509766,143.54495239257812,135.73143005371094,238.82546997070312,122.02261352539062,230.5399932861328,211.6090545654297,43.903472900390625
2021-04-07,124.81147766113281,163.96949768066406,111.18464660644531,143.73822021484375,137.8580780029297,240.79107666015625,122.23717498779297,223.6566619873047,212.2091827392578,43.8094596862793
2021-04-08,127.21207427978516,164.96499633789062,111.75074005126953,143.1759490966797,138.0271453857422,244.0189971923828,122.7020263671875,227.93333435058594,213.59307861328125,43.781253814697266
2021-04-09,129.78829956054688,168.61000061035156,112.75582122802734,141.6648712158203,139.05934143066406,246.52423095703125,121.9063949584961,225.67333984375,215.35447692871094,43.80319595336914
2021-04-12,128.07081604003906,168.96949768066406,111.46223449707031,142.00750732421875,138.7656707763672,246.58204650878906,122.39808654785156,233.9933319091797,214.3382568359375,43.8094596862793
2021-04-13,131.18377685546875,170.0,111.94937133789062,140.10984802246094,137.11065673828125,249.0679473876953,120.78005981445312,254.10667419433594,213.9027557373047,43.674713134765625
2021-04-14,128.84173583984375,166.64999389648438,111.32765197753906,140.49644470214844,134.54800415039062,246.27369689941406,121.21808624267578,244.07666015625,214.8318328857422,43.65904998779297
2021-04-15,131.2520751953125,168.95449829101562,113.47981262207031,140.90931701660156,135.40223693847656,250.04119873046875,122.68415832519531,246.28334045410156,218.99337768554688,43.92228317260742
2021-04-16,130.92030334472656,169.9720001220703,113.35566711425781,142.53460693359375,136.4076690673828,251.23597717285156,122.69306182861328,246.5933380126953,219.11920166015625,44.063289642333984
2021-04-19,131.5838623046875,168.60049438476562,113.70377349853516,142.92991638183594,135.829345703125,249.30885314941406,122.12096405029297,238.2100067138672,218.5191650390625,43.781253814697266
2021-04-20,129.8956756591797,166.7344970703125,113.16995239257812,146.25961303710938,132.82176208496094,248.84640502929688,123.14005279541016,239.663330078125,216.08995056152344,44.11970138549805
2021-04-21,130.27622985839844,168.1009979248047,113.1371841430664,146.3562774658203,133.95184326171875,251.08184814453125,122.33550262451172,248.0399932861328,220.12571716308594,44.24818420410156
2021-04-22,128.75393676757812,165.45199584960938,111.85453033447266,145.11753845214844,131.1311492919922,247.79611206054688,121.1209945678711,239.89666748046875,220.2418212890625,43.76872634887695
2021-04-23,131.07643127441406,167.04400634765625,114.20879364013672,145.41624450683594,133.6404266357422,251.63104248046875,120.50019836425781,243.13333129882812,222.5935821533203,43.8408088684082
2021-04-26,131.46678161621094,170.4499969482422,114.70536804199219,144.186279296875,133.9696502685547,252.0164794921875,118.089111328125,246.06666564941406,222.92262268066406,43.21719741821289
2021-04-27,131.14476013183594,170.8715057373047,113.76435852050781,143.36044311523438,134.58360290527344,252.421142578125,118.01712036132812,234.913330078125,222.50650024414062,43.36448287963867
2021-04-28,130.35426330566406,172.9250030517578,117.14404296875,142.3061981201172,135.45562744140625,245.28123474121094,118.21505737304688,231.46665954589844,225.93247985839844,43.210914611816406
2021-04-29,130.2567138671875,173.5655059814453,118.81849670410156,144.25653076171875,138.08944702148438,243.30593872070312,119.21366882324219,225.6666717529297,229.23268127441406,43.756195068359375
2021-04-30,128.28553771972656,173.37100219726562,116.86893463134766,142.96507263183594,136.86151123046875,242.9879608154297,120.0323715209961,236.47999572753906,226.0389404296875,43.84393310546875
2021-05-03,129.3394317626953,169.32449340820312,116.35150909423828,145.14390563964844,136.46112060546875,242.6796417236328,121.45381927490234,228.3000030517578,225.11953735351562,44.53648376464844
2021-05-04,124.76268768310547,165.593505859375,114.55142974853516,147.39295959472656,138.3474884033203,238.7580108642578,121.03997802734375,224.53334045410156,224.5582275390625,44.09776306152344
2021-05-05,125.00664520263672,163.52699279785156,114.94570922851562,146.7779998779297,140.1627197265625,237.4861297607422,120.06837463378906,223.64666748046875,221.8290557861328,44.06016540527344
2021-05-06,126.60706329345703,165.31849670410156,116.06697082519531,147.36663818359375,142.98341369628906,240.62728881835938,121.57979583740234,221.17999267578125,223.87110900878906,44.37476348876953
2021-05-07,127.28153991699219,164.58050537109375,116.79098510742188,148.03427124023438,143.4728240966797,243.25778198242188,121.58878326416016,224.1233367919922,224.6453094482422,44.10736083984375
2021-05-10,123.99707794189453,159.52450561523438,113.80259704589844,149.5893096923828,143.4550018310547,238.1702423095703,123.85591125488281,209.67999267578125,218.693359375,44.302406311035156
2021-05-11,123.07821655273438,161.19549560546875,112.72550964355469,148.36813354492188,141.0703125,237.25489807128906,123.244140625,205.73333740234375,218.21913146972656,43.902854919433594
2021-05-12,120.00885772705078,157.5970001220703,109.2589340209961,147.7707061767578,140.1003875732422,230.28839111328125,121.93963623046875,196.6300048828125,213.52532958984375,42.76714324951172
2021-05-13,122.15936279296875,158.07350158691406,110.68856811523438,149.31695556640625,143.70413208007812,234.17149353027344,123.90089416503906,190.56333923339844,216.8496856689453,43.490726470947266
2021-05-14,124.5835952758789,161.14500427246094,113.13867950439453,149.5453643798828,145.93756103515625,239.10488891601562,124.16179656982422,196.5800018310547,219.95115661621094,43.89341735839844
2021-05-17,123.43014526367188,163.51950073242188,113.66205596923828,149.6947479248047,146.52484130859375,236.24314880371094,123.9098892211914,192.27667236328125,219.466552734375,43.69522476196289
2021-05-18,122.04205322265625,161.61399841308594,112.3486099243164,149.74745178222656,144.46047973632812,234.2196807861328,122.6413803100586,192.6233367919922,218.62335205078125,44.645328521728516
2021-05-19,121.88566589355469,161.58999633789062,112.79702758789062,149.42242431640625,143.35714721679688,234.7991485595703,122.8932876586914,187.82000732421875,217.6735382080078,44.648468017578125
2021-05-20,124.44674682617188,162.38400268554688,114.55738830566406,150.29212951660156,143.10794067382812,238.0441436767578,124.15281677246094,195.5933380126953,219.466552734375,44.80577850341797
2021-05-21,122.6090316772461,160.1540069580078,113.9207763671875,150.19549560546875,144.736328125,236.77899169921875,124.15281677246094,193.6266632080078,219.78640747070312,44.59498977661133
2021-05-24,124.24147033691406,162.24949645996094,117.24336242675781,150.77011108398438,145.51937866210938,242.1969757080078,124.1167984008789,202.14666748046875,222.25787353515625,44.59813690185547
2021-05-25,124.04597473144531,162.95249938964844,117.33423614501953,150.3546142578125,144.0155792236328,243.1048126220703,124.53963470458984,201.56333923339844,221.96710205078125,44.78061294555664
2021-05-26,123.99707794189453,163.25799560546875,118.20026397705078,149.46176147460938,143.99777221679688,242.88265991210938,124.26075744628906,206.3766632080078,220.07717895507812,44.727115631103516
2021-05-27,122.4623794555664,161.5054931640625,117.32479858398438,149.23190307617188,146.24009704589844,240.77728271484375,121.4358139038086,210.28334045410156,219.87364196777344,44.57611846923828
2021-05-28,121.8074722290039,161.15350341796875,117.03529357910156,149.620849609375,146.14219665527344,241.13462829589844,121.31888580322266,208.4066619873047,220.3000946044922,44.68307876586914
2021-06-01,121.4848861694336,160.9324951171875,118.24346160888672,146.33229064941406,147.75279235839844,238.9326629638672,119.54655456542969,207.96665954589844,219.6507110595703,44.56666946411133
2021-06-02,122.24734497070312,161.69949340820312,117.71759796142578,146.92462158203125,147.76168823242188,238.83609008789062,120.06837463378906,201.7066650390625,222.58740234375,44.469146728515625
2021-06-03,120.76152801513672,159.35049438476562,116.57496643066406,146.7831268310547,147.85952758789062,237.30050659179688,122.21854400634766,190.94667053222656,221.08511352539062,44.54779815673828
2021-06-04,123.05867004394531,160.31100463867188,118.85871887207031,146.7212677001953,148.09982299804688,242.20663452148438,122.30852508544922,199.68333435058594,223.0526123046875,44.62644577026367
2021-06-07,123.0684585571289,159.90049743652344,119.29222106933594,145.72232055664062,147.40574645996094,245.12327575683594,122.73136138916016,201.7100067138672,224.1962890625,44.327571868896484
2021-06-08,123.88957214355469,163.20550537109375,119.10055541992188,144.44049072265625,146.81845092773438,243.92575073242188,121.30989837646484,201.19667053222656,224.90380859375,43.99094772338867
2021-06-09,124.27079010009766,164.0574951171875,119.57231140136719,146.38534545898438,144.98545837402344,244.91078186035156,121.264892578125,199.5933380126953,225.15579223632812,43.7550048828125
2021-06-10,123.27373504638672,167.4824981689453,120.9224853515625,147.70257568359375,142.725341796875,248.4358673095703,122.16454315185547,203.3733367919922,226.7452850341797,44.00667953491211
2021-06-11,124.48583984375,167.3415069580078,120.67768096923828,145.82843017578125,142.62745666503906,249.06369018554688,121.32789611816406,203.29666137695312,227.7241973876953,44.2803955078125
2021-06-14,127.54546356201172,169.19349670410156,121.60677337646484,146.1908721923828,140.20718383789062,250.99522399902344,121.37286376953125,205.89666748046875,226.8712921142578,44.220611572265625
2021-06-15,126.72435760498047,169.156494140625,120.58779907226562,145.4129638671875,138.0805206298828,249.51751708984375,121.13894653320312,199.7866668701172,225.80516052246094,44.04443359375
2021-06-16,127.22284698486328,170.7624969482422,119.94522857666016,145.35986328125,139.05043029785156,248.57113647460938,119.45658874511719,201.6233367919922,222.52923583984375,43.147823333740234
2021-06-17,128.82601928710938,174.46200561523438,120.90957641601562,146.05825805664062,135.03741455078125,251.9706268310547,120.54517364501953,205.53334045410156,225.00070190429688,43.3271369934082
2021-06-18,127.52589416503906,174.34500122070312,119.28826141357422,143.19403076171875,131.62054443359375,250.55091857910156,118.78181457519531,207.77000427246094,223.31430053710938,42.524898529052734
2021-06-21,129.32452392578125,172.697998046875,120.97810363769531,144.83831787109375,133.8539276123047,253.64141845703125,119.71749114990234,206.94332885742188,227.10391235351562,42.911869049072266
2021-06-22,130.96673583984375,175.27200317382812,121.49254608154297,144.64381408691406,133.65823364257812,256.42291259765625,119.76246643066406,207.90333557128906,228.664306640625,43.11005783081055
2021-06-23,130.69300842285156,175.1909942626953,121.29045104980469,143.7686309814453,134.4679412841797,256.1910400390625,119.59154510498047,218.85667419433594,227.4527587890625,42.773441314697266
2021-06-24,130.40956115722656,172.45399475097656,121.660888671875,144.4228515625,135.70474243164062,257.56243896484375,119.67252349853516,226.60667419433594,228.9647674560547,43.07229995727539
2021-06-25,130.11630249023438,170.072998046875,121.6693344116211,145.1654052734375,137.07504272460938,255.94955444335938,121.3818588256836,223.9566650390625,230.01148986816406,43.58196258544922
2021-06-28,131.7487335205078,172.1945037841797,121.6966552734375,144.9974365234375,137.32421875,259.52294921875,121.7417221069336,229.57333374023438,226.88099670410156,43.446685791015625
2021-06-29,133.2638702392578,172.40699768066406,121.43494415283203,145.00628662109375,137.15513610839844,262.11126708984375,120.91403198242188,226.9199981689453,228.68370056152344,43.19500732421875
2021-06-30,133.8797149658203,172.00799560546875,121.25320434570312,145.63392639160156,138.40084838867188,261.6284484863281,121.39085388183594,226.56666564941406,226.61929321289062,44.365333557128906
2021-07-01,134.18272399902344,171.64849853515625,121.60578155517578,146.71243286132812,139.7711944580078,262.3044128417969,121.66973114013672,225.97332763671875,227.9083251953125,43.830501556396484
2021-07-02,136.81222534179688,175.5489959716797,124.39950561523438,149.38218688964844,139.636962890625,268.1473083496094,122.26351165771484,226.3000030517578,231.28114318847656,44.07904052734375
2021-07-06,138.82589721679688,183.78700256347656,125.32562255859375,148.48934936523438,137.29220581054688,268.15704345703125,122.33547973632812,219.86000061035156,232.2212677001953,44.02555465698242
2021-07-07,141.31858825683594,184.82899475097656,125.60767364501953,149.76229858398438,137.45333862304688,270.3492736816406,123.25315856933594,214.88333129882812,232.6089630126953,43.95319366455078
2021-07-08,140.01849365234375,186.57049560546875,124.18746948242188,149.47059631347656,135.08169555664062,267.92523193359375,123.23516845703125,217.60333251953125,229.32333374023438,43.915443420410156
2021-07-09,141.846435546875,185.9669952392578,124.6587142944336,150.06289672851562,139.4042510986328,268.4273986816406,123.2801513671875,218.98333740234375,231.12608337402344,44.1388053894043
2021-07-12,141.25010681152344,185.92750549316406,126.10574340820312,149.82420349121094,141.3999786376953,267.82867431640625,123.37907409667969,228.56666564941406,230.5445556640625,44.06016540527344
2021-07-13,142.36447143554688,183.8679962158203,126.46923065185547,149.63856506347656,139.296875,271.3633728027344,123.22615814208984,222.84666442871094,234.88661193847656,44.226905822753906
2021-07-14,145.79554748535156,184.08399963378906,127.35858917236328,150.6551513671875,138.82254028320312,272.8410339355469,124.1347885131836,217.7933349609375,238.4145050048828,44.53207015991211
2021-07-15,145.14064025878906,181.55999755859375,126.13502502441406,148.84292602539062,139.12684631347656,271.4115905761719,125.19641876220703,216.86666870117188,240.8956756591797,44.56666946411133
2021-07-16,143.09764099121094,178.68150329589844,126.10027313232422,148.604248046875,135.94979858398438,271.1412048339844,126.41094207763672,214.74000549316406,240.4789276123047,44.53521728515625
2021-07-19,139.24623107910156,177.47950744628906,123.72465515136719,147.5257110595703,131.52883911132812,267.52923583984375,126.34795379638672,215.4066619873047,233.00631713867188,44.431396484375
2021-07-20,142.86302185058594,178.6595001220703,125.34500122070312,148.91368103027344,133.98094177246094,269.7602233886719,125.67323303222656,220.1666717529297,235.22579956054688,44.63274002075195
2021-07-21,142.1298828125,179.25999450683594,126.6753158569336,149.83303833007812,136.8000030517578,271.7690124511719,125.23236083984375,218.42999267578125,236.15625,44.41252517700195
2021-07-22,143.49842834472656,181.90150451660156,127.54180908203125,150.26620483398438,135.07273864746094,276.3467712402344,124.7525863647461,216.4199981689453,236.62149047851562,44.4439811706543
2021-07-23,145.2188262939453,182.83200073242188,132.1038818359375,151.8662872314453,134.81321716308594,279.7559814453125,126.55415344238281,214.4600067138672,241.3511505126953,44.80891799926758
2021-07-26,145.63914489746094,184.99099731445312,133.1168670654297,151.93698120117188,135.7170867919922,279.1571960449219,126.99776458740234,219.2066650390625,242.54331970214844,44.871829986572266
2021-07-27,143.46908569335938,181.3195037841797,130.99649047851562,152.6353759765625,135.53814697265625,276.7331237792969,127.5137710571289,214.92666625976562,243.20237731933594,44.87498474121094
2021-07-28,141.71932983398438,181.51600646972656,135.1617889404297,152.21104431152344,135.76187133789062,276.42401123046875,125.6216812133789,215.66000366210938,239.33523559570312,44.6925163269043
2021-07-29,142.36447143554688,179.99600219726562,134.8474578857422,152.21104431152344,136.92532348632812,276.6944274902344,126.27349853515625,225.78334045410156,240.28501892089844,44.749141693115234
2021-07-30,142.57955932617188,166.37950134277344,133.80364990234375,152.22872924804688,135.8334503173828,275.15887451171875,128.7631378173828,229.06666564941406,238.80218505859375,44.846675872802734
2021-08-02,142.2471923828125,166.57400512695312,133.93080139160156,152.29063415527344,135.28756713867188,275.07196044921875,128.44627380371094,236.55667114257812,232.39573669433594,44.74285125732422
2021-08-03,144.04583740234375,168.31199645996094,134.7009735107422,154.16476440429688,136.82684326171875,277.293212890625,130.32025146484375,236.5800018310547,229.78858947753906,45.246219635009766
2021-08-04,143.64500427246094,167.73599243164062,134.19989013671875,153.25421142578125,135.35018920898438,276.70416259765625,128.94419860839844,236.97332763671875,229.3815155029297,44.93791580200195
2021-08-05,143.75254821777344,168.79949951171875,135.3181915283203,153.54595947265625,137.0594940185547,279.61114501953125,129.00755310058594,238.2100067138672,232.81253051757812,45.771610260009766
2021-08-06,143.06727600097656,167.2469940185547,134.80870056152344,153.03321838378906,140.95249938964844,279.5531005859375,128.02076721191406,233.03334045410156,233.9658203125,45.6898078918457
2021-08-09,143.018310546875,167.093505859375,135.97515869140625,153.56361389160156,140.80038452148438,278.4619140625,128.71788024902344,237.9199981689453,232.6089630126953,45.799922943115234
2021-08-10,142.5386199951172,166.03399658203125,135.86988830566406,153.61669921875,142.527587890625,276.6365051269531,128.7993621826172,236.663330078125,230.7384033203125,46.77519226074219
2021-08-11,142.7931671142578,164.60549926757812,135.34552001953125,153.64317321777344,144.22799682617188,277.1290283203125,129.1162109375,235.94000244140625,227.82106018066406,47.1936149597168
2021-08-12,145.7594451904297,165.1750030517578,136.2542266845703,154.8808135986328,144.79176330566406,279.89117431640625,129.4149627685547,240.75,224.95803833007812,47.06731033325195
2021-08-13,145.96505737304688,164.69850158691406,136.78407287597656,155.8090362548828,143.17196655273438,282.8271179199219,130.0396270751953,239.05667114257812,225.79269409179688,47.21571731567383
2021-08-16,147.9425811767578,164.94949340820312,137.36212158203125,157.21463012695312,142.2322540283203,284.5171813964844,130.94496154785156,228.72332763671875,228.4228057861328,47.600948333740234
2021-08-17,147.03211975097656,162.09800720214844,135.72537231445312,158.65557861328125,140.51397705078125,283.0492248535156,131.16224670410156,221.90333557128906,227.6173095703125,47.58515167236328
2021-08-18,143.28265380859375,160.06100463867188,134.5211944580078,156.64004516601562,139.23422241210938,281.3172302246094,129.73184204101562,229.663330078125,224.8027801513672,47.07994079589844
2021-08-19,143.61550903320312,159.3874969482422,134.7506103515625,157.85997009277344,138.07080078125,287.16168212890625,131.2618408203125,224.49000549316406,224.74453735351562,47.39885330200195
2021-08-20,145.0741424560547,159.99749755859375,136.48814392089844,158.6290740966797,138.46456909179688,294.5058898925781,131.35232543945312,226.75332641601562,224.54071044921875,47.821983337402344
2021-08-23,146.56222534179688,163.2935028076172,139.08224487304688,157.9442901611328,140.23654174804688,294.78656005859375,130.6824188232422,235.43333435058594,227.23878479003906,47.5062141418457
2021-08-24,146.47410583496094,165.28900146484375,140.2938995361328,155.97012329101562,141.1046142578125,292.8222351074219,129.62319946289062,236.163330078125,227.3358612060547,47.01677703857422
2021-08-25,145.2406005859375,164.95899963378906,141.10577392578125,154.93853759765625,144.01318359375,292.2320251464844,129.16146850585938,237.06666564941406,225.73448181152344,47.035728454589844
2021-08-26,144.43785095214844,165.8000030517578,140.47164916992188,154.11154174804688,144.7559814453125,289.4065246582031,128.93516540527344,233.72000122070312,223.72547912597656,46.52735137939453
2021-08-27,145.47557067871094,167.48150634765625,143.01759338378906,153.78250122070312,145.9193878173828,290.0161437988281,128.83554077148438,237.30667114257812,225.83151245117188,46.26526641845703
2021-08-30,149.9005126953125,171.07850646972656,143.60008239746094,154.4316864013672,143.5836181640625,293.7608337402344,129.3968505859375,243.6366729736328,224.41455078125,46.63786315917969
2021-08-31,148.63766479492188,173.5395050048828,143.7063446044922,153.96035766601562,143.1450653076172,292.1062316894531,128.90797424316406,245.24000549316406,222.3473358154297,46.76417541503906
2021-09-01,149.3033447265625,173.9499969482422,144.22079467773438,154.50283813476562,142.9392852783203,292.0577697753906,130.22068786621094,244.69667053222656,223.3372802734375,46.663124084472656
2021-09-02,150.41937255859375,173.156005859375,142.30552673339844,155.56106567382812,143.60153198242188,291.39984130859375,130.32025146484375,244.1300048828125,217.57235717773438,46.909420013427734
2021-09-03,151.05569458007812,173.90249633789062,142.75491333007812,155.65887451171875,142.73341369628906,291.39013671875,130.4108123779297,244.52333068847656,218.47494506835938,47.127296447753906
2021-09-07,153.3954620361328,175.46449279785156,143.29220581054688,153.2400665283203,142.4828643798828,290.46124267578125,129.9219207763672,250.97332763671875,219.6007537841797,46.502098083496094
2021-09-08,151.84869384765625,176.27499389648438,142.70672607421875,152.8665313720703,141.847412109375,290.4903259277344,130.90875244140625,251.2899932861328,222.33766174316406,46.56208419799805
2021-09-09,150.83053588867188,174.20799255371094,142.5577850341797,149.4606170654297,142.46493530273438,287.6260986328125,130.3564910888672,251.6199951171875,220.7847900390625,46.23370361328125
